mileage,make,fuel,offerType,price,hp,year
144000,,,,5870,140.0,2013
55000,,,,5890,75.0,2013
31829,,,,5890,82.0,2013
43000,,,,5900,94.0,2013
65988,,,,5950,75.0,2013
106122,,,,5950,82.0,2013
75500,,,,5950,68.0,2013
129375,,,,5950,132.99266349764494,2013
68678,,,,5980,69.0,2013
104367,,,,5980,86.0,2013
99231,,,,5980,102.0,2013
120000,,,,5989,131.0,2013
55080,,,,5990,71.0,2013
88000,,,,5990,60.0,2013
54400,,,,5990,86.0,2013
85594,,,,5999,60.0,2014
101000,,,,5999,86.0,2014
101000,,,,5999,86.0,2014
48000,,,,6000,69.0,2014
63263,,,,6000,75.0,2014
98000,,,,6100,95.0,2014
56000,,,,6150,71.0,2014
146500,,,,6200,90.0,2014
90000,,,,6200,105.0,2014
70000,,,,6200,86.0,2014
65390,,,,6233,86.0,2014
62925,,,,6250,60.0,2014
58947,,,,6260,60.0,2014
58000,,,,6290,87.0,2014
97600,,,,6290,80.0,2014
70000,,,,6290,60.0,2014
99850,,,,6299,75.0,2014
118668,,,,6299,86.0,2014
77159,,,,6300,86.0,2014
43030,,,,6390,68.0,2014
16850,,,,6777,69.0,2015
180000,,,,6790,131.0,2015
96900,,,,6790,71.0,2015
123209,,,,6800,116.0,2015
118500,,,,6800,95.0,2015
45500,,,,6800,69.0,2015
41721,,,,6850,58.0,2015
86771,,,,6880,68.0,2015
55100,,,,6880,60.0,2015
20851,,,,6880,60.0,2015
21215,,,,6880,60.0,2015
39730,,,,6880,60.0,2015
41400,,,,6880,60.0,2015
22400,,,,6880,75.0,2015
30000,,,,6890,82.0,2015
83899,,,,6890,68.0,2015
51116,,,,6896,60.0,2015
27001,,,,6899,69.0,2015
157300,,,,6250,116.0,2016
47500,,,,6250,82.0,2016
35400,,,,6290,69.0,2016
63000,,,,6290,71.0,2016
76000,,,,6290,71.0,2016
71500,,,,6290,71.0,2016
98000,,,,6299,75.0,2016
73000,,,,6300,65.0,2016
90362,,,,6350,75.0,2016
82700,,,,6380,60.0,2016
85000,,,,6390,60.0,2016
22500,,,,6390,60.0,2016
49500,,,,6400,60.0,2016
93500,,,,6400,75.0,2016
139000,,,,6400,75.0,2016
34563,,,,6443,60.0,2016
56000,,,,6450,60.0,2016
36000,,,,6450,68.0,2016
36000,,,,6450,68.0,2016
36500,,,,10950,95.0,2017
68265,,,,10980,95.0,2017
105356,,,,11455,90.0,2017
23810,,,,11655,90.0,2017
6046,,,,11955,75.0,2017
163400,,,,12490,150.0,2017
21388,,,,12555,110.0,2017
159000,,,,12945,131.0,2017
37908,,,,13455,86.0,2017
15700,,,,13460,116.0,2017
131285,,,,13480,150.0,2017
54119,,,,13855,116.0,2017
56096,,,,13955,110.0,2017
33656,,,,13995,125.0,2017
68371,,,,14144,110.0,2017
61725,,,,14222,116.0,2017
76511,,,,14455,120.0,2017
85401,,,,14488,150.0,2017
18800,,,,14950,131.0,2017
53400,,,,14950,132.0,2017
45472,,,,34990,190.0,2018
34666,,,,35880,190.0,2018
46810,,,,35910,310.0,2018
59168,,,,36470,218.0,2018
99870,,,,37110,275.0,2018
55959,,,,37770,235.0,2018
17411,,,,37950,150.0,2020
10,,,,9660,72.0,2021
500,,,,11760,72.0,2021
500,,,,12949,71.0,2021
98231,,,,9390,109.0,2011
121000,,,,9450,160.0,2011
178500,,,,9499,122.0,2011
103000,,,,9500,122.0,2011
81350,,,,9500,160.0,2011
114276,,,,9500,120.0,2011
95623,,,,9500,141.0,2011
96000,,,,9500,105.0,2011
110000,,,,9550,120.0,2011
185000,,,,9590,170.0,2011
170000,,,,9800,170.0,2011
151000,,,,9800,105.0,2011
178000,,,,9800,163.0,2011
136000,,,,9900,120.0,2011
138353,,,,9900,140.0,2011
147000,,,,9900,150.0,2011
41819,,,,9950,190.0,2011
142324,,,,9980,143.0,2011
171822,,,,10499,177.0,2012
80000,,,,10500,105.0,2012
172000,,,,10500,184.0,2012
55000,,,,10660,160.0,2012
121000,,,,10750,99.0,2012
176510,,,,10800,140.0,2012
121427,,,,10800,150.0,2012
169686,,,,10899,170.0,2012
78007,,,,10900,143.0,2012
93651,,,,10950,160.0,2012
184500,,,,10950,200.0,2012
109000,,,,10980,102.0,2012
108000,,,,10990,105.0,2012
204280,,,,10990,136.0,2012
190267,,,,10999,163.0,2012
146500,,,,10999,143.0,2012
194700,,,,11290,170.0,2012
32500,,,,11000,125.0,2013
105434,,,,11300,140.0,2013
34000,,,,11350,86.0,2013
63000,,,,11385,136.0,2013
70632,,,,11400,122.0,2013
168960,,,,11480,114.0,2013
227248,,,,11480,204.0,2013
31000,,,,11490,140.0,2013
81000,,,,11500,150.0,2013
148000,,,,11500,184.0,2013
147000,,,,11590,150.0,2013
92999,,,,11650,140.0,2013
82430,,,,11690,116.0,2013
58429,,,,11750,95.0,2013
150400,,,,11790,150.0,2013
63400,,,,11800,110.0,2013
49699,,,,11890,140.0,2013
125600,,,,11900,165.0,2013
99900,,,,11900,160.0,2013
152110,,,,11699,163.0,2014
98600,,,,11781,101.0,2014
118400,,,,11782,122.0,2014
169800,,,,11840,177.0,2014
33200,,,,11850,116.0,2014
79350,,,,11890,140.0,2014
189900,,,,11900,194.0,2014
87472,,,,11945,90.0,2014
74000,,,,11950,117.0,2014
83600,,,,11950,160.0,2014
77000,,,,11950,163.0,2014
67500,,,,11980,105.0,2014
29700,,,,11985,86.0,2014
135800,,,,11990,150.0,2014
149000,,,,11995,101.0,2014
186600,,,,11999,175.0,2014
75000,,,,12000,114.0,2014
78124,,,,10780,136.0,2015
55623,,,,10790,120.0,2015
48435,,,,10850,116.0,2015
27500,,,,10890,95.0,2015
163500,,,,10890,120.0,2015
125113,,,,10890,136.0,2015
113400,,,,10900,110.0,2015
89000,,,,10950,101.0,2015
89521,,,,10980,110.0,2015
82000,,,,10990,110.0,2015
127942,,,,10990,136.0,2015
59750,,,,10990,105.0,2015
106500,,,,10995,110.0,2015
41700,,,,11000,75.0,2015
70000,,,,11000,102.0,2015
120683,,,,11000,179.0,2015
86700,,,,11000,109.0,2015
64100,,,,11100,86.0,2015
107671,,,,11280,110.0,2015
87908,,,,11300,166.0,2015
157412,,,,9480,170.0,2016
92721,,,,9480,136.0,2016
33990,,,,9480,60.0,2016
43483,,,,9480,60.0,2016
199415,,,,9490,150.0,2016
183454,,,,9490,150.0,2016
45400,,,,9490,80.0,2016
53650,,,,9490,80.0,2016
21000,,,,9490,90.0,2016
93800,,,,9499,90.0,2016
67240,,,,9650,87.0,2016
79775,,,,9680,120.0,2016
79775,,,,9680,120.0,2016
73771,,,,9680,90.0,2016
88950,,,,9750,90.0,2016
149725,,,,9780,116.0,2016
122000,,,,9790,136.0,2016
96500,,,,9800,120.0,2016
74000,,,,9850,90.0,2016
99672,,,,8199,75.0,2017
36525,,,,8199,69.0,2017
96300,,,,8211,75.0,2017
106586,,,,8280,120.0,2017
130824,,,,8280,110.0,2017
130824,,,,8280,110.0,2017
28500,,,,8290,60.0,2017
48696,,,,8350,60.0,2017
129727,,,,8380,136.0,2017
66900,,,,8450,60.0,2017
98509,,,,8480,110.0,2017
171938,,,,8480,120.0,2017
98509,,,,8480,110.0,2017
98509,,,,8480,110.0,2017
177341,,,,8480,125.0,2017
170669,,,,8480,150.0,2017
215593,,,,8480,170.0,2017
139476,,,,8480,116.0,2017
180621,,,,8490,136.0,2017
180621,,,,8490,136.0,2017
68001,,,,9399,84.0,2018
45143,,,,9445,86.0,2018
28473,,,,9450,71.0,2018
100893,,,,9480,110.0,2018
130964,,,,9480,101.0,2018
148954,,,,9480,110.0,2018
148954,,,,9480,110.0,2018
138329,,,,9480,136.0,2018
87774,,,,9480,95.0,2018
135793,,,,9480,120.0,2018
37315,,,,9490,90.0,2018
36966,,,,9490,90.0,2018
125000,,,,9490,125.0,2018
20992,,,,9490,60.0,2018
101777,,,,9580,120.0,2018
134609,,,,9680,136.0,2018
154031,,,,9680,150.0,2018
25889,,,,9690,69.0,2018
27083,,,,9735,60.0,2018
31850,,,,9790,75.0,2018
35830,,,,12990,75.0,2019
13990,,,,12990,90.0,2019
8464,,,,12990,90.0,2019
25000,,,,12990,86.0,2019
8548,,,,13175,87.0,2019
12455,,,,13175,87.0,2019
29700,,,,13250,110.0,2019
26011,,,,13250,90.0,2019
53554,,,,13290,83.0,2019
39600,,,,13300,95.0,2019
16500,,,,13450,90.0,2019
37378,,,,13490,75.0,2019
13910,,,,13490,86.0,2019
12374,,,,13490,86.0,2019
17089,,,,13490,86.0,2019
19512,,,,13490,86.0,2019
21840,,,,13490,86.0,2019
21100,,,,13590,80.0,2019
28713,,,,13590,105.0,2019
6000,,,,13590,90.0,2019
341,,,,13950,101.0,2020
11200,,,,13950,90.0,2020
20,,,,13950,95.0,2020
5,,,,13989,75.0,2020
10,,,,13990,90.0,2020
15,,,,13990,101.0,2020
10,,,,13990,69.0,2020
20,,,,13990,101.0,2020
20,,,,13990,101.0,2020
3075,,,,13990,75.0,2020
20,,,,14150,95.0,2020
12790,,,,14290,101.0,2020
10,,,,14384,101.0,2020
5,,,,14390,95.0,2020
4820,,,,14445,101.0,2020
20,,,,14450,69.0,2020
10900,,,,14480,75.0,2020
14559,,,,14490,80.0,2020
25,,,,14490,69.0,2020
15,,,,14490,95.0,2020
20,,,,16990,91.0,2021
20,,,,16990,91.0,2021
20,,,,16990,91.0,2021
800,,,,16990,90.0,2021
10,,,,16990,75.0,2021
10,,,,16990,101.0,2021
10,,,,16990,101.0,2021
2100,,,,17195,131.0,2021
3500,,,,17250,80.0,2021
0,,,,17250,91.0,2021
100,,,,17290,90.0,2021
50,,,,17380,95.0,2021
50,,,,17390,101.0,2021
2,,,,17390,101.0,2021
2,,,,17400,90.0,2021
2,,,,17400,90.0,2021
2,,,,17400,90.0,2021
5,,,,17445,101.0,2021
5,,,,17445,101.0,2021
500,,,,17480,95.0,2021
69316,,,,4990,71.0,2011
92000,,,,4990,87.0,2011
78000,,,,4990,68.0,2011
106100,,,,4990,86.0,2011
208940,,,,4990,136.0,2011
49900,,,,4990,75.0,2011
74500,,,,4990,60.0,2011
100000,,,,4995,75.0,2011
150000,,,,4999,136.0,2011
82000,,,,4999,91.0,2011
115700,,,,4999,101.0,2011
121500,,,,4999,69.0,2011
100000,,,,4999,116.0,2011
103000,,,,4999,95.0,2011
95000,,,,4999,105.0,2011
107000,,,,5000,95.0,2011
99000,,,,5000,92.0,2011
76799,,,,5000,101.0,2011
176000,,,,5500,102.0,2012
84000,,,,5500,77.0,2012
115717,,,,5500,86.0,2012
190000,,,,5500,160.0,2012
150000,,,,5500,272.0,2012
172000,,,,5592,140.0,2012
86092,,,,5599,86.0,2012
141701,,,,5599,110.0,2012
191670,,,,5600,131.0,2012
111000,,,,5600,110.0,2012
115000,,,,5650,69.0,2012
106201,,,,5650,86.0,2012
150000,,,,5690,131.0,2012
92750,,,,5690,86.0,2012
65625,,,,5700,69.0,2012
114000,,,,5700,117.0,2012
82500,,,,5740,69.0,2012
97500,,,,5750,77.0,2012
110000,,,,5750,140.0,2012
28000,,,,6750,87.0,2013
104000,,,,6790,136.0,2013
118700,,,,6790,101.0,2013
70000,,,,6799,69.0,2013
87000,,,,6800,125.0,2013
72000,,,,6800,75.0,2013
79000,,,,6800,69.0,2013
100200,,,,6850,125.0,2013
93564,,,,6890,120.0,2013
76400,,,,6890,86.0,2013
69000,,,,6900,69.0,2013
113000,,,,6900,140.0,2013
126000,,,,6900,116.0,2013
129000,,,,6930,90.0,2013
129977,,,,6950,156.0,2013
110000,,,,6950,125.0,2013
54400,,,,6980,69.0,2013
120900,,,,6980,140.0,2013
215000,,,,6990,110.0,2013
74000,,,,6990,99.0,2013
42500,,,,6900,48.0,2014
93000,,,,6900,92.0,2014
93000,,,,6900,92.0,2014
101383,,,,6900,105.0,2014
139900,,,,6900,120.0,2014
132200,,,,6900,114.0,2014
150800,,,,6950,131.0,2014
95700,,,,6970,82.0,2014
50000,,,,6974,69.0,2014
71716,,,,6990,90.0,2014
52700,,,,6990,82.0,2014
126000,,,,6990,86.0,2014
129000,,,,6990,116.0,2014
215500,,,,6990,163.0,2014
37500,,,,6990,82.0,2014
88000,,,,6995,80.0,2014
85000,,,,6995,69.0,2014
85340,,,,6999,101.0,2014
83017,,,,7000,101.0,2014
50000,,,,7000,75.0,2014
82000,,,,7400,69.0,2015
52390,,,,7430,75.0,2015
58599,,,,7440,88.0,2015
41500,,,,7450,67.0,2015
47600,,,,7450,69.0,2015
62500,,,,7450,73.0,2015
108100,,,,7450,105.0,2015
109000,,,,7490,101.0,2015
95309,,,,7490,116.0,2015
67785,,,,7490,90.0,2015
179200,,,,7490,120.0,2015
114000,,,,7495,110.0,2015
12661,,,,7499,82.0,2015
97000,,,,7500,95.0,2015
115000,,,,7500,116.0,2015
11000,,,,7500,82.0,2015
44950,,,,7580,71.0,2015
123000,,,,7599,105.0,2015
26000,,,,7599,84.0,2015
50300,,,,7000,75.0,2016
170000,,,,7000,120.0,2016
53000,,,,7000,80.0,2016
46950,,,,7000,58.0,2016
72800,,,,7090,69.0,2016
28400,,,,7190,60.0,2016
61500,,,,7200,82.0,2016
28850,,,,7200,71.0,2016
68600,,,,7250,68.0,2016
148000,,,,7250,105.0,2016
45689,,,,7250,73.0,2016
19994,,,,7289,60.0,2016
35000,,,,7300,71.0,2016
95800,,,,7350,99.0,2016
10797,,,,7380,60.0,2016
65000,,,,7390,60.0,2016
94000,,,,7400,60.0,2016
24990,,,,7400,60.0,2016
62930,,,,7400,60.0,2016
64000,,,,7400,75.0,2016
63311,,,,37970,320.0,2017
190000,,,,26499,170.0,2018
25000,,,,26860,192.0,2018
12000,,,,26900,165.0,2018
48697,,,,26920,150.0,2018
74725,,,,26990,209.0,2018
47560,,,,27270,190.0,2018
45289,,,,27430,252.0,2018
65290,,,,27820,190.0,2018
71650,,,,27860,190.0,2018
74010,,,,27960,190.0,2018
46525,,,,28339,220.0,2018
43206,,,,28670,192.0,2018
87985,,,,28820,258.0,2018
35967,,,,28860,190.0,2018
18459,,,,28960,245.0,2018
40613,,,,28999,184.0,2018
140000,,,,28999,190.0,2018
120000,,,,29499,190.0,2018
30000,,,,29799,184.0,2018
73000,,,,29799,194.0,2018
54165,,,,36900,258.0,2019
22000,,,,38000,190.0,2019
11531,,,,17680,140.0,2020
20,,,,17987,90.0,2020
27436,,,,18240,125.0,2020
21200,,,,18887,120.0,2020
28103,,,,19039,150.0,2020
11309,,,,19779,120.0,2020
25262,,,,19889,150.0,2020
14685,,,,19999,125.0,2020
23300,,,,20270,155.0,2020
6900,,,,20370,101.0,2020
26170,,,,20490,150.0,2020
8685,,,,20930,116.0,2020
14926,,,,20970,159.0,2020
19750,,,,20990,150.0,2020
28251,,,,21229,150.0,2020
22990,,,,21339,150.0,2020
17100,,,,21440,200.0,2020
6550,,,,21669,125.0,2020
14650,,,,21890,150.0,2020
13490,,,,21890,150.0,2020
30,,,,23450,140.0,2021
10,,,,23900,129.0,2021
30,,,,23990,110.0,2021
29,,,,23990,122.0,2021
5000,,,,24100,131.0,2021
60,,,,24870,131.0,2021
150,,,,24900,131.0,2021
99,,,,24990,105.0,2021
2500,,,,25890,110.0,2021
1588,,,,26680,140.0,2021
200,,,,27590,131.0,2021
109,,,,27690,122.0,2021
38,,,,27990,150.0,2021
1500,,,,28900,105.0,2021
1500,,,,29990,150.0,2021
1210,,,,29990,140.0,2021
3000,,,,30590,204.0,2021
398,,,,31300,105.0,2021
20,,,,31499,150.0,2021
900,,,,32500,77.0,2021
16400,,,,6900,120.0,2011
119500,,,,6900,97.0,2011
115219,,,,6900,105.0,2011
98221,,,,6900,156.0,2011
155500,,,,6900,105.0,2011
148000,,,,6900,122.0,2011
94000,,,,6950,99.0,2011
56410,,,,6950,82.0,2011
80950,,,,6950,99.0,2011
169521,,,,6955,75.0,2011
85888,,,,6980,99.0,2011
79550,,,,6980,99.0,2011
116000,,,,6990,105.0,2011
141493,,,,6990,131.0,2011
69000,,,,6990,128.0,2011
129500,,,,6995,86.0,2011
109494,,,,6996,120.0,2011
139990,,,,6998,160.0,2011
143000,,,,6999,160.0,2011
100000,,,,7950,125.0,2012
64974,,,,7950,86.0,2012
79987,,,,7950,75.0,2012
99860,,,,7950,105.0,2012
132658,,,,7950,105.0,2012
71452,,,,7950,90.0,2012
146389,,,,7970,160.0,2012
46500,,,,7980,116.0,2012
75600,,,,7980,80.0,2012
207948,,,,7990,150.0,2012
159000,,,,7990,140.0,2012
122362,,,,7990,105.0,2012
104547,,,,7990,140.0,2012
177203,,,,7990,135.0,2012
145000,,,,7990,140.0,2012
86350,,,,7995,120.0,2012
139000,,,,8000,105.0,2012
123500,,,,8000,136.0,2012
103000,,,,8200,163.0,2012
51362,,,,8990,69.0,2013
51362,,,,8990,69.0,2013
106000,,,,8990,75.0,2013
35400,,,,8998,109.0,2013
31391,,,,8998,117.0,2013
99930,,,,8998,140.0,2013
187830,,,,8999,184.0,2013
98795,,,,9000,122.0,2013
216000,,,,9299,136.0,2013
76400,,,,9300,86.0,2013
58000,,,,9300,116.0,2013
202000,,,,9300,102.0,2013
80000,,,,9300,116.0,2013
71000,,,,9400,105.0,2013
97500,,,,9400,105.0,2013
94732,,,,9449,150.0,2013
134200,,,,9480,109.0,2013
92000,,,,9490,140.0,2013
64000,,,,9498,90.0,2013
104357,,,,9597,86.0,2014
62000,,,,9650,122.0,2014
59574,,,,9650,87.0,2014
59000,,,,9700,136.0,2014
92000,,,,9750,136.0,2014
215410,,,,9850,116.0,2014
63260,,,,9899,86.0,2014
75900,,,,9900,105.0,2014
103023,,,,9900,105.0,2014
199000,,,,9900,136.0,2014
81662,,,,9950,102.0,2014
25270,,,,9950,117.0,2014
53990,,,,9980,101.0,2014
32000,,,,9980,135.0,2014
149000,,,,9990,116.0,2014
149000,,,,9990,116.0,2014
76900,,,,9990,156.0,2014
178000,,,,9990,150.0,2014
128368,,,,9990,135.0,2014
58000,,,,9995,140.0,2014
37058,,,,10330,101.0,2015
100140,,,,10440,131.0,2015
56500,,,,10450,150.0,2015
99989,,,,10450,136.0,2015
80100,,,,10450,110.0,2015
54420,,,,10480,99.0,2015
75941,,,,10490,86.0,2015
31700,,,,10490,116.0,2015
96002,,,,10499,110.0,2015
83000,,,,10500,116.0,2015
57870,,,,10500,101.0,2015
176000,,,,10500,150.0,2015
37000,,,,10500,86.0,2015
43000,,,,10501,125.0,2015
34286,,,,10600,120.0,2015
106500,,,,10600,131.0,2015
72800,,,,10649,75.0,2015
76430,,,,10650,110.0,2015
27667,,,,10750,150.0,2015
66400,,,,9590,114.0,2016
128000,,,,9600,116.0,2016
160600,,,,9639,90.0,2016
123937,,,,9680,131.0,2016
52900,,,,9699,84.0,2016
112000,,,,9750,116.0,2016
57500,,,,9750,90.0,2016
75000,,,,9750,90.0,2016
82362,,,,9750,101.0,2016
42905,,,,9779,87.0,2016
90697,,,,9790,75.0,2016
215000,,,,9900,116.0,2016
2900,,,,9900,75.0,2016
42210,,,,9970,125.0,2016
12812,,,,9975,92.0,2016
42000,,,,9980,135.0,2016
57709,,,,9980,105.0,2016
13500,,,,7900,88.0,2017
45800,,,,7900,69.0,2017
11400,,,,7950,60.0,2017
41452,,,,7950,60.0,2017
10780,,,,7950,69.0,2017
81500,,,,7950,101.0,2017
76972,,,,7990,95.0,2017
20600,,,,7990,69.0,2017
24300,,,,7990,69.0,2017
31500,,,,7990,60.0,2017
69300,,,,7990,65.0,2017
84665,,,,7990,60.0,2017
80400,,,,7990,60.0,2017
153600,,,,7999,90.0,2017
18353,,,,8000,60.0,2017
35019,,,,8112,60.0,2017
24900,,,,8200,87.0,2017
65743,,,,8300,65.0,2017
72192,,,,8300,65.0,2017
36500,,,,8350,80.0,2017
46045,,,,10650,75.0,2018
44952,,,,10691,82.0,2018
53400,,,,10850,82.0,2018
23600,,,,10850,75.0,2018
20255,,,,10885,83.0,2018
20555,,,,10885,82.0,2018
36800,,,,10900,65.0,2018
35000,,,,10950,90.0,2018
35981,,,,10950,90.0,2018
145540,,,,10980,116.0,2018
27700,,,,10990,71.0,2018
21382,,,,10990,75.0,2018
90386,,,,10990,86.0,2018
24200,,,,10990,92.0,2018
38680,,,,10997,90.0,2018
169792,,,,11000,120.0,2018
96386,,,,11296,120.0,2018
94000,,,,11300,110.0,2018
35284,,,,11349,110.0,2018
11705,,,,11390,84.0,2018
22379,,,,11997,90.0,2019
15333,,,,11997,90.0,2019
17392,,,,11997,90.0,2019
24284,,,,11997,87.0,2019
22909,,,,11997,87.0,2019
7600,,,,12250,58.0,2019
10153,,,,12270,82.0,2019
25041,,,,12295,65.0,2019
18565,,,,12297,90.0,2019
17150,,,,12350,72.0,2019
85330,,,,12450,95.0,2019
16700,,,,12450,101.0,2019
31835,,,,12470,72.0,2019
29986,,,,12480,105.0,2019
8343,,,,12480,75.0,2019
8703,,,,12485,60.0,2019
24599,,,,12485,83.0,2019
14300,,,,12495,90.0,2019
19992,,,,12497,87.0,2019
14883,,,,12497,90.0,2019
28000,,,,32753,190.0,2020
7342,,,,32896,190.0,2020
10,,,,33450,150.0,2020
18554,,,,33994,190.0,2020
10,,,,34960,150.0,2020
4999,,,,34960,150.0,2020
5259,,,,34985,152.0,2020
14490,,,,34990,190.0,2020
10,,,,35450,150.0,2020
10,,,,35650,150.0,2020
10,,,,35960,150.0,2020
12852,,,,36480,211.0,2020
12260,,,,36860,185.0,2020
14749,,,,36880,184.0,2020
1756,,,,37450,204.0,2020
1250,,,,37990,170.0,2020
8,,,,15400,101.0,2021
3000,,,,15450,84.0,2021
1590,,,,15490,82.0,2021
1590,,,,15490,82.0,2021
20,,,,15495,90.0,2021
3000,,,,15500,83.0,2021
1500,,,,15580,72.0,2021
1250,,,,15650,67.0,2021
20,,,,15690,95.0,2021
20,,,,15690,95.0,2021
20,,,,15790,95.0,2021
1250,,,,15890,67.0,2021
1250,,,,15950,91.0,2021
12700,,,,15950,131.0,2021
3000,,,,15950,83.0,2021
35,,,,15950,95.0,2021
10,,,,15975,101.0,2021
1354,,,,15980,101.0,2021
1545,,,,15980,101.0,2021
134500,,,,6850,170.0,2011
77000,,,,6850,105.0,2011
84411,,,,6880,120.0,2011
51920,,,,6890,99.0,2011
59500,,,,6900,135.0,2011
196889,,,,6900,184.0,2011
221560,,,,6900,163.0,2011
114000,,,,6950,80.0,2011
176520,,,,6950,105.0,2011
105839,,,,6980,60.0,2011
110000,,,,6989,105.0,2011
129750,,,,6990,105.0,2011
98000,,,,6990,69.0,2011
88850,,,,6990,75.0,2011
78501,,,,6990,101.0,2011
157607,,,,6990,125.0,2011
97152,,,,6995,126.0,2011
167500,,,,6999,140.0,2011
107000,,,,7200,178.0,2012
105000,,,,7200,105.0,2012
118000,,,,7200,105.0,2012
63900,,,,7250,120.0,2012
131991,,,,7290,125.0,2012
105007,,,,7300,98.0,2012
93000,,,,7300,80.0,2012
99950,,,,7350,90.0,2012
132709,,,,7450,105.0,2012
60000,,,,7490,105.0,2012
66609,,,,7499,120.0,2012
99999,,,,7499,95.0,2012
139991,,,,7500,98.0,2012
92054,,,,7500,120.0,2012
159895,,,,7590,136.0,2012
187000,,,,7600,140.0,2012
151400,,,,7600,102.0,2012
158800,,,,7750,111.0,2012
